id,detailed_type,categ_id,default_code,name,sale_ok,purchase_ok,uom_id,uom_po_id,route_ids
setup.product_template.0235,product,Components / Labels,CLA746,Labels Jacked Factory Lean XT,0,1,Units,Units,Buy
setup.product_template.0236,product,Components / Labels,CLA747,Labels Jacked Factory NO XT 90ct,0,1,Units,Units,Buy
setup.product_template.0237,product,Components / Labels,CLA748,Labels Jacked Factory NO XT 180ct,0,1,Units,Units,Buy
setup.product_template.0238,product,Components / Labels,CLA763,Labels K-Scientific TUDCA,0,1,Units,Units,Buy
setup.product_template.0239,product,Components / Labels,CLA780,Labels Level Up Pre-Workout Tiger's Blood 30 serv,0,1,Units,Units,Buy
setup.product_template.0240,product,Components / Labels,CLA784,Labels Maine Coast Sea Vegetables Iodine Formula,0,1,Units,Units,Buy
setup.product_template.0241,product,Components / Labels,CLA798,Labels Milton Athletic Club EAA Strawberry,0,1,Units,Units,Buy
setup.product_template.0242,product,Components / Labels,CLA802,Labels Milton Athletic Club Whey Vanilla,0,1,Units,Units,Buy
setup.product_template.0243,product,Components / Labels,CLA817,Labels Modern Man PM,0,1,Units,Units,Buy
setup.product_template.0244,product,Components / Labels,CLA842,Labels Muscle Club Brutal Force C-Cut,0,1,Units,Units,Buy
setup.product_template.0245,product,Components / Labels,CLA846,Labels Health Nutrition PhenGold 90ct,0,1,Units,Units,Buy
setup.product_template.0246,product,Components / Labels,CLA847,Labels Muscle Club ProCut,0,1,Units,Units,Buy
setup.product_template.0247,product,Components / Labels,CLA848,Labels Health Nutrition Testogen,0,1,Units,Units,Buy
setup.product_template.0248,product,Components / Labels,CLA887,Labels Neurolipid Research Membrain Multi,0,1,Units,Units,Buy
setup.product_template.0249,product,Components / Labels,CLA889,Labels NeuroScience Calm PRT - 90ct,0,1,Units,Units,Buy
setup.product_template.0250,product,Components / Labels,CLB150,Labels Performix SST Cleanse,0,1,Units,Units,Buy
setup.product_template.0251,product,Components / Labels,CLB151,Labels Performix SST Control,0,1,Units,Units,Buy
setup.product_template.0252,product,Components / Labels,CLB152,Labels Performix SST Lean Sleep,0,1,Units,Units,Buy
setup.product_template.0253,product,Components / Labels,CLB296,Labels Queen Warrior Fat Burner,0,1,Units,Units,Buy
setup.product_template.0254,product,Components / Labels,CLB297,Labels Queen Warrior Multivitamin,0,1,Units,Units,Buy
setup.product_template.0255,product,Components / Labels,CLB304,Labels Raw Synergies Amino Slim Raspberry Lemonade 20 serv,0,1,Units,Units,Buy
setup.product_template.0256,product,Components / Labels,CLB344,Labels Sheer Strength BCAA,0,1,Units,Units,Buy
setup.product_template.0257,product,Components / Labels,CLB349,Labels Sheer Strength Creatine,0,1,Units,Units,Buy
setup.product_template.0258,product,Components / Labels,CLB351,Labels Sheer Strength DHEA 100mg,0,1,Units,Units,Buy
setup.product_template.0259,product,Components / Labels,CLB385,Labels Sheer Strength Sheer CLA 1500,0,1,Units,Units,Buy
setup.product_template.0260,product,Components / Labels,CLB390,Labels Sheer Strength Womens Pre Pina Colada,0,1,Units,Units,Buy
setup.product_template.0261,product,Components / Labels,CLB438,Labels Swiss Research Labs PhenGold,0,1,Units,Units,Buy
setup.product_template.0262,product,Components / Labels,CLB439,Labels Swiss Research Labs Trimtone,0,1,Units,Units,Buy
setup.product_template.0263,product,Components / Labels,CLB455,Labels Team6 Alpha Yohimbine 8oz,0,1,Units,Units,Buy
setup.product_template.0264,product,Components / Labels,CLB461,Labels Team6 Cryotherapy v2,0,1,Units,Units,Buy
setup.product_template.0265,product,Components / Labels,CLB462,Labels Team6 Starburn AM,0,1,Units,Units,Buy
setup.product_template.0266,product,Components / Labels,CLB463,Labels Team6 Starburn PM,0,1,Units,Units,Buy
setup.product_template.0267,product,Components / Labels,CLB492,Labels Twenty2 Collagen Egg Protein Pumpkin Gingergread,0,1,Units,Units,Buy
setup.product_template.0268,product,Components / Labels,CLB493,Labels Twenty2 Nutrition Collagen Egg Protein Cinnamon Oatmeal,0,1,Units,Units,Buy
setup.product_template.0269,product,Components / Labels,CLB494,Labels Twenty2 Nutrition Collagen Egg Protein Vanilla Delight,0,1,Units,Units,Buy
setup.product_template.0270,product,Components / Labels,CLB495,Labels Twenty2 Nutrition Collagen Egg Protein Vanilla Swirl,0,1,Units,Units,Buy
setup.product_template.0271,product,Components / Labels,CLB496,Labels Twenty2 Nutrition Creatine Unflavored,0,1,Units,Units,Buy
setup.product_template.0272,product,Components / Labels,CLB499,Labels Twenty2 Nutrition Electrolytes Blue Raspberry,0,1,Units,Units,Buy
setup.product_template.0273,product,Components / Labels,CLB504,Labels Twenty2 Nutrition Prenatal,0,1,Units,Units,Buy
setup.product_template.0274,product,Components / Labels,CLB505,Labels Twenty2 Nutrition Probiotic,0,1,Units,Units,Buy
setup.product_template.0275,product,Components / Labels,CLB507,Labels Twenty2 Nutrition Rooted Energy Sweet Peach,0,1,Units,Units,Buy
setup.product_template.0276,product,Components / Labels,CLB508,Labels Twenty2 Nutrition Rooted Energy v2 Lemon Berry,0,1,Units,Units,Buy
setup.product_template.0277,product,Components / Labels,CLB511,Labels Twenty2 Nutrition Traditional Pre Blueberry Lemonade 30 serv,0,1,Units,Units,Buy
setup.product_template.0278,product,Components / Labels,CLB512,Labels Twenty2 Nutrition Traditional Pre Cherry Lime 30 serv,0,1,Units,Units,Buy
setup.product_template.0279,product,Components / Labels,CLB514,Labels Twenty2 Nutrition Traditional Pre Guava Mango,0,1,Units,Units,Buy
setup.product_template.0280,product,Components / Labels,CLB515,Labels Twenty2 Nutrition Traditional Pre Orange Fruit Punch,0,1,Units,Units,Buy
setup.product_template.0281,product,Components / Labels,CLB516,Labels Twenty2 Nutrition Traditional Pre Strawberry Kiwi,0,1,Units,Units,Buy
setup.product_template.0282,product,Components / Labels,CLB521,Labels Twenty2 Nutrition Whey Chocolate,0,1,Units,Units,Buy
setup.product_template.0283,product,Components / Labels,CLB608,Labels Wellness First Max Vitality,0,1,Units,Units,Buy
setup.product_template.0284,product,Components / Labels,CLB708,Tamper Proof Wafer Seal (1 1/2 inch),0,1,Units,Units,Buy
setup.product_template.0285,product,Components / Labels,CLB710,Sleeves Beyond Raw Lit Gummy Worm 15 Serv Shrink,0,1,Units,Units,Buy
setup.product_template.0286,product,Components / Labels,CLB716,Sleeves Beyond Raw Lit Orange Mango 15 Serv Shrink,0,1,Units,Units,Buy
setup.product_template.0287,product,Components / Labels,CLB717,Sleeves Beyond Raw Lit Strawberry Lemonade 15 serv Shrink,0,1,Units,Units,Buy
setup.product_template.0288,product,Components / Labels,CLB725,Sleeves Beyond Raw Lit Gummy Worm 30 Serv Shrink,0,1,Units,Units,Buy
setup.product_template.0289,product,Components / Labels,CLB726,Sleeves Beyond Raw Lit Strawberry Lemonade 30 Serv Shrink,0,1,Units,Units,Buy
setup.product_template.0290,product,Components / Labels,CLB727,Sleeves Beyond Raw Lit Orange Mango 30 Serv Shrink,0,1,Units,Units,Buy
setup.product_template.0291,product,Components / Labels,CLB728,Sleeves Beyond Raw Lit Gummy Worm 60 Serv Shrink,0,1,Units,Units,Buy
setup.product_template.0292,product,Components / Labels,CLB738,Labels Force Factor Lean Fire 30ct,0,1,Units,Units,Buy
setup.product_template.0293,product,Components / Labels,CLB739,Labels Force Factor Alpha King 30ct,0,1,Units,Units,Buy
setup.product_template.0294,product,Components / Labels,CLB740,Labels Performix ION LAT Blue,0,1,Units,Units,Buy
setup.product_template.0295,product,Components / Labels,CLB741,Labels Clear Probiotics Immune Health,0,1,Units,Units,Buy
setup.product_template.0296,product,Components / Labels,CLB742,Labels Kiala Nutrition Super Greens Mixed Berry,0,1,Units,Units,Buy
setup.product_template.0297,product,Components / Labels,CLB745,Labels Force Factor Test X 180 Alpha 120ct,0,1,Units,Units,Buy
setup.product_template.0298,product,Components / Labels,CLB752,Labels Legion Athletics Recharge Strawberry Lemonade 60 Servings,0,1,Units,Units,Buy
setup.product_template.0299,product,Components / Labels,CLB754,Labels Force Factor Deer Antler,0,1,Units,Units,Buy
setup.product_template.0300,product,Components / Labels,CLB772,Labels Biogenetix Effecsulin,0,1,Units,Units,Buy
setup.product_template.0301,product,Components / Labels,CLB773,Labels Biogenetix MDS,0,1,Units,Units,Buy
setup.product_template.0302,product,Components / Labels,CLB776,Labels Brutal Force Cardalean,0,1,Units,Units,Buy
setup.product_template.0303,product,Components / Labels,CLB777,Labels Brutal Force CUTSR9 60c,0,1,Units,Units,Buy
setup.product_template.0304,product,Components / Labels,CLB781,Labels Brutal Force Ibutalean,0,1,Units,Units,Buy
setup.product_template.0305,product,Components / Labels,CLB783,Labels Brutal Force Wincut 60c,0,1,Units,Units,Buy
setup.product_template.0306,product,Components / Labels,CLB786,Labels Double Wood Lactoferrin,0,1,Units,Units,Buy
setup.product_template.0307,product,Components / Labels,CLB791,Labels Intestinal Fortitude Prebiotic Gold,0,1,Units,Units,Buy
setup.product_template.0308,product,Components / Labels,CLB793,Labels Kiala Pre-Workout Blue,0,1,Units,Units,Buy
setup.product_template.0309,product,Components / Labels,CLB794,Labels Kiala Pre-Workout Orang,0,1,Units,Units,Buy
setup.product_template.0310,product,Components / Labels,CLB795,Labels Kiala Pre-Workout Rocke,0,1,Units,Units,Buy
setup.product_template.0311,product,Components / Labels,CLB802,Labels The Newtriment Store Goodbye UTI Cranberry Plus,0,1,Units,Units,Buy
setup.product_template.0312,product,Components / Labels,CLB805,Labels Performix SST Creamer,0,1,Units,Units,Buy
setup.product_template.0313,product,Components / Labels,CLB815,Labels Twenty2 Nutrition Green,0,1,Units,Units,Buy
setup.product_template.0314,product,Components / Labels,CLB839,Lbls Biogenetix Metaboclear Va,0,1,Units,Units,Buy
setup.product_template.0315,product,Components / Labels,CLB840,Labels Bioschwartz Integrity Seal,0,1,Units,Units,Buy
setup.product_template.0316,product,Components / Labels,CLB842,Labels Chuckies Munchies Early Bird Morning Cocktail Cherry Lime Mojito,0,1,Units,Units,Buy
setup.product_template.0317,product,Components / Labels,CLB845,Labels Force Factor Forebrain Ad,0,1,Units,Units,Buy
setup.product_template.0318,product,Components / Labels,CLB846,Labels Force Factor Forebrain Smart Nootropic,0,1,Units,Units,Buy
setup.product_template.0319,product,Components / Labels,CLB847,Lbls Force Factor Lean Fire PM,0,1,Units,Units,Buy
setup.product_template.0320,product,Components / Labels,CLB848,Labels Force Factor Test X 180 Legend,0,1,Units,Units,Buy
setup.product_template.0321,product,Components / Labels,CLB853,Labels Jacked Factory Build XT 120ct,0,1,Units,Units,Buy
setup.product_template.0322,product,Components / Labels,CLB854,Labels Jacked Factory Androsurge 120ct,0,1,Units,Units,Buy
setup.product_template.0323,product,Components / Labels,CLB855,Labels Jacked Factory Androsurge 30ct,0,1,Units,Units,Buy
setup.product_template.0324,product,Components / Labels,CLB856,Labels Jacked Factry Pro Nitri 60,0,1,Units,Units,Buy
setup.product_template.0325,product,Components / Labels,CLB858,Labels Jacked Factory Form XT 60ct,0,1,Units,Units,Buy
setup.product_template.0326,product,Components / Labels,CLB859,Labels Jacked Factory N.O. XT Black 120ct,0,1,Units,Units,Buy
setup.product_template.0327,product,Components / Labels,CLB871,Lbls Performix SST PreTherm Le,0,1,Units,Units,Buy
setup.product_template.0328,product,Components / Labels,CLB872,Lbls Performix SST PreTherm Sn,0,1,Units,Units,Buy
setup.product_template.0329,product,Components / Labels,CLB881,LidStckr PerformixSST PreThr I,0,1,Units,Units,Buy
setup.product_template.0330,product,Components / Labels,CLB882,LidStckr PerformixSST PreThr S,0,1,Units,Units,Buy
setup.product_template.0331,product,Components / Labels,CLB883,Lid Sticker Genius (White Lid 19oz),0,1,Units,Units,Buy
setup.product_template.0332,product,Components / Labels,CLB885,Lid Sticker Genius 8oz,0,1,Units,Units,Buy
setup.product_template.0333,product,Components / Labels,CLB897,Labels Kiala Nutrition Greens- Lemon,0,1,Units,Units,Buy
setup.product_template.0334,product,Components / Labels,CLB942,Labels The Newtriment Store Goodbye UTI 30 serv,0,1,Units,Units,Buy
setup.product_template.0335,product,Components / Labels,CLB943,Labels Intestinal Fortitude PhaGe,0,1,Units,Units,Buy
setup.product_template.0336,product,Components / Labels,CLB944,Labels Force Factor Test X 180 Alpha 60ct.,0,1,Units,Units,Buy
setup.product_template.0337,product,Components / Labels,CLB945,Labels Clear Probiotics Digestive Health,0,1,Units,Units,Buy
setup.product_template.0338,product,Components / Labels,CLB946,Labels Clear Probiotics Brain Health,0,1,Units,Units,Buy
setup.product_template.0339,product,Components / Labels,CLB949,Sleeves Beyond Raw Lit Icy Fireworks 15 Serv Shrink,0,1,Units,Units,Buy
setup.product_template.0340,product,Components / Labels,CLB952,Sleeves Beyond Raw Lit Icy Firework 30 Serv Shrink,0,1,Units,Units,Buy
setup.product_template.0341,product,Components / Labels,CLB953,Sleeves Beyond Raw Lit Fruit Punch 30 Srv Shrink,0,1,Units,Units,Buy
setup.product_template.0342,product,Components / Labels,CLB960,Labels Genius Glow Potion Acai Berry 30 serv,0,1,Units,Units,Buy
setup.product_template.0343,product,Components / Labels,CLB962,Labels Chuckies Munchies Early Bird Morning Cocktail Strawberry Daiquiri,0,1,Units,Units,Buy
setup.product_template.0344,product,Components / Labels,CLB962z,Labels Chuckies Munchies Early Bird Cocktail Strawberry Daiquiri,0,1,Units,Units,Buy
setup.product_template.0345,product,Components / Labels,CLB963,Labels Chuckies Munchies Early Bird Morning Cocktail Key Lime 45 serv,0,1,Units,Units,Buy
setup.product_template.0346,product,Components / Labels,CLB964,Tamper Proof Wafer Seal Clear 1 Inch,0,1,Units,Units,Buy
setup.product_template.0347,product,Components / Labels,CLB965,Labels Juiced UPP ENDURA LEAN 90ct,0,1,Units,Units,Buy
setup.product_template.0348,product,Components / Labels,CLB966,Labels Juiced UPP MUSCLE UPP,0,1,Units,Units,Buy
setup.product_template.0349,product,Components / Labels,CLB967,Labels Juiced UPP RAD MAX,0,1,Units,Units,Buy
setup.product_template.0350,product,Components / Labels,CLB968,Labels Juiced UPP STAR MKII,0,1,Units,Units,Buy
setup.product_template.0351,product,Components / Labels,CLB969,Labels Juiced UPP MoreTone MK6 60ct,0,1,Units,Units,Buy
setup.product_template.0352,product,Components / Labels,CLB978,Labels Juiced UPP BURN BOOST,0,1,Units,Units,Buy
setup.product_template.0353,product,Components / Labels,CLB979,Labels ABRI Relaxium Sleep,0,1,Units,Units,Buy
setup.product_template.0354,product,Components / Labels,CLB980,Labels ABRI Relaxium Calm,0,1,Units,Units,Buy
setup.product_template.0355,product,Components / Labels - Stickers,CLB982,Lid Sticker Performix SST Creamer Vanilla,0,1,Units,Units,Buy
setup.product_template.0356,product,Components / Labels,CLB986,Labels Health Nutrition Gynetrex 90 ct,0,1,Units,Units,Buy
setup.product_template.0357,product,Components / Labels,CLB988,Labels Legion Athletics Ascend,0,1,Units,Units,Buy
setup.product_template.0358,product,Components / Labels,CLB989,Labels Legion Athletics Energy Booster Unflavored 30 Servings,0,1,Units,Units,Buy
setup.product_template.0359,product,Components / Labels,CLB990,Labels Legion Athletics Strength Booster Unflavored 30 Servings,0,1,Units,Units,Buy
setup.product_template.0360,product,Components / Labels,CLB991,Labels Twenty2 Nutrition Vegan Protein Vanilla 25 Servings,0,1,Units,Units,Buy
setup.product_template.0361,product,Components / Labels,CLC005,Labels Cira Nutrition Pre-Game 30 Servings Blood Orange,0,1,Units,Units,Buy
setup.product_template.0362,product,Components / Labels,CLC013,Labels Force Factor Smarter Greens Powder 30sv,0,1,Units,Units,Buy
setup.product_template.0363,product,Components / Labels,CLC014,Labels Jacked Factory Lean PM 60ct.- Vitamin Shoppe,0,1,Units,Units,Buy
setup.product_template.0364,product,Components / Labels,CLC015,Labels Jacked Factory Burn XT 60ct. - Vitamin Shoppe,0,1,Units,Units,Buy
setup.product_template.0365,product,Components / Labels,CLC016,Labels Jacked Factory Burn XT Black 90ct.- Vitamin Shoppe,0,1,Units,Units,Buy
setup.product_template.0366,product,Components / Labels,CLC018,Labels Cira Nutrition Flare 60ct.,0,1,Units,Units,Buy
setup.product_template.0367,product,Components / Labels,CLC028,Labels Wellness First Circulation and Muscle Fuel Rx,0,1,Units,Units,Buy
setup.product_template.0368,product,Components / Labels,CLC029,Labels Wellness First Cell Membrane,0,1,Units,Units,Buy
setup.product_template.0369,product,Components / Labels,CLC030,Labels Wellness First AntiAging Senolytic,0,1,Units,Units,Buy
setup.product_template.0370,product,Components / Labels,CLC031,Labels The Functional Medicine MD (Lela)Antioxidant,0,1,Units,Units,Buy
setup.product_template.0371,product,Components / Labels,CLC032,Labels Wellness First Super Multi,0,1,Units,Units,Buy
setup.product_template.0372,product,Components / Labels,CLC033,Labels Wellness First Perfect Bright Eyes,0,1,Units,Units,Buy
setup.product_template.0373,product,Components / Labels,CLC034,Labels Dr. Mitch Methyl Plus-Version B,0,1,Units,Units,Buy
setup.product_template.0374,product,Components / Labels,CLC035,Labels Force Factor Forebrain 30ct.,0,1,Units,Units,Buy
setup.product_template.0375,product,Components / Labels,CLC036,Labels Force Factor Test X 180 Unleashed 90ct,0,1,Units,Units,Buy
setup.product_template.0376,product,Components / Labels,CLC037,"Stickers- 5/8"" x 1/8"" Pantone 1788 Podium Whey Cookies and Cream",0,1,Units,Units,Buy
